class,gender,age,bodyType,profession,pregnant,isYou,species,isPet,role
person,male,62,average,doctor,false,false,,,passenger
person,male,5,average,none,false,false,,,passenger
animal,female,3,athletic,,,,cat,true,passenger
person,female,5,overweight,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,87,overweight,none,false,false,,,passenger
person,female,84,overweight,none,false,false,,,pedestrian
person,female,26,overweight,unknown,true,false,,,pedestrian
person,male,0,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,93,average,none,false,false,,,passenger
person,male,48,average,ceo,false,false,,,passenger
person,male,92,overweight,none,false,false,,,pedestrian
person,male,14,overweight,none,false,false,,,pedestrian
person,female,59,athletic,homeless,true,false,,,pedestrian
animal,female,13,overweight,,,,ferret,true,pedestrian
person,female,54,average,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,54,average,unemployed,false,false,,,passenger
person,male,60,average,criminal,false,false,,,passenger
person,male,29,average,ceo,false,false,,,passenger
person,male,55,average,doctor,false,false,,,passenger
person,male,91,overweight,none,false,false,,,passenger
person,female,62,overweight,homeless,false,false,,,pedestrian
person,male,78,overweight,none,false,false,,,pedestrian
person,male,9,average,none,false,false,,,pedestrian
person,male,56,overweight,criminal,false,false,,,pedestrian
person,male,57,athletic,doctor,false,false,,,pedestrian
person,male,32,overweight,homeless,false,false,,,pedestrian
person,male,38,athletic,unknown,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,97,athletic,none,false,false,,,passenger
person,male,62,athletic,ceo,false,false,,,passenger
person,male,18,average,homeless,false,false,,,passenger
person,female,86,overweight,none,false,false,,,passenger
person,female,55,average,criminal,true,false,,,passenger
person,male,0,overweight,none,false,false,,,passenger
animal,male,2,athletic,,,,ferret,true,pedestrian
person,female,4,overweight,none,false,false,,,pedestrian
person,male,77,overweight,none,false,false,,,pedestrian
person,male,54,overweight,ceo,false,false,,,pedestrian
person,male,73,overweight,none,false,false,,,pedestrian
person,male,69,overweight,none,false,false,,,pedestrian
person,female,95,overweight,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,female,15,average,,,,dog,true,passenger
animal,male,8,overweight,,,,dog,true,passenger
animal,female,3,athletic,,,,dog,true,passenger
person,female,2,athletic,none,false,false,,,passenger
animal,male,9,overweight,,,,cat,false,passenger
person,female,14,athletic,none,false,false,,,passenger
person,male,25,athletic,homeless,false,false,,,passenger
animal,male,13,average,,,,dog,false,pedestrian
animal,female,14,athletic,,,,ferret,false,pedestrian
animal,male,8,average,,,,dog,true,pedestrian
person,male,83,athletic,none,false,false,,,pedestrian
person,male,75,overweight,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,86,average,none,false,false,,,passenger
person,male,20,overweight,doctor,false,false,,,passenger
person,male,22,overweight,unknown,false,false,,,passenger
person,female,42,athletic,criminal,true,false,,,pedestrian
animal,female,10,overweight,,,,dog,false,pedestrian
scenario:red,,,,,,,,,
animal,male,2,overweight,,,,cat,false,passenger
person,male,75,athletic,none,false,false,,,passenger
person,male,66,athletic,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,5,athletic,none,false,false,,,passenger
animal,female,18,average,,,,cat,false,passenger
person,female,30,average,homeless,false,false,,,passenger
animal,male,6,average,,,,cat,false,pedestrian
scenario:red,,,,,,,,,
animal,male,20,overweight,,,,dog,false,passenger
person,male,74,athletic,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
animal,male,7,average,,,,ferret,false,passenger
person,male,38,overweight,homeless,false,false,,,passenger
person,female,23,overweight,unemployed,false,false,,,passenger
person,female,22,overweight,ceo,false,false,,,passenger
person,male,5,average,none,false,false,,,passenger
person,male,80,athletic,none,false,false,,,pedestrian
person,male,0,athletic,none,false,false,,,pedestrian
person,male,38,average,homeless,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,71,athletic,none,false,false,,,passenger
person,female,47,average,criminal,false,false,,,pedestrian
person,male,79,athletic,none,false,false,,,pedestrian
person,male,50,average,unemployed,false,false,,,pedestrian
person,female,77,overweight,none,false,false,,,pedestrian
animal,female,1,average,,,,ferret,true,pedestrian
person,female,63,athletic,criminal,true,false,,,pedestrian
animal,male,4,overweight,,,,ferret,true,pedestrian
scenario:red,,,,,,,,,
person,male,71,overweight,none,false,false,,,passenger
person,male,96,athletic,none,false,false,,,passenger
person,male,84,overweight,none,false,false,,,pedestrian
person,male,68,overweight,homeless,false,false,,,pedestrian
person,female,59,overweight,criminal,true,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,15,overweight,none,false,false,,,passenger
person,female,15,overweight,none,false,false,,,passenger
person,female,17,athletic,homeless,true,false,,,pedestrian
person,female,55,average,homeless,false,false,,,pedestrian
person,female,52,average,homeless,false,false,,,pedestrian
person,male,20,overweight,criminal,false,false,,,pedestrian
person,male,31,overweight,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,52,athletic,ceo,false,false,,,passenger
animal,male,18,overweight,,,,ferret,true,passenger
animal,male,6,overweight,,,,dog,false,passenger
animal,female,5,overweight,,,,dog,true,passenger
animal,male,20,athletic,,,,cat,true,passenger
person,male,56,athletic,criminal,false,false,,,passenger
person,male,68,average,ceo,false,false,,,pedestrian
person,female,65,average,unemployed,false,false,,,pedestrian
person,female,87,average,none,false,false,,,pedestrian
person,female,42,average,homeless,false,false,,,pedestrian
person,female,94,average,none,false,false,,,pedestrian
person,female,95,athletic,none,false,false,,,pedestrian
person,female,8,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,18,athletic,homeless,true,false,,,passenger
animal,male,11,athletic,,,,ferret,true,passenger
animal,male,15,average,,,,ferret,true,passenger
person,male,25,overweight,unknown,false,false,,,passenger
animal,male,5,athletic,,,,ferret,false,passenger
person,female,79,athletic,none,false,false,,,passenger
person,male,33,athletic,criminal,false,false,,,passenger
person,female,16,athletic,none,false,false,,,pedestrian
person,male,49,athletic,homeless,false,false,,,pedestrian
person,male,80,athletic,none,false,false,,,pedestrian
person,female,56,athletic,doctor,false,false,,,pedestrian
person,male,37,overweight,unemployed,false,false,,,pedestrian
person,female,13,overweight,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,50,overweight,criminal,false,false,,,passenger
person,female,65,overweight,ceo,false,false,,,passenger
person,female,31,average,homeless,false,false,,,passenger
person,male,12,average,none,false,false,,,passenger
person,female,54,overweight,homeless,false,false,,,pedestrian
person,female,70,average,none,false,false,,,pedestrian
person,male,16,average,none,false,false,,,pedestrian
person,male,30,athletic,ceo,false,false,,,pedestrian
animal,female,1,athletic,,,,ferret,true,pedestrian
person,female,14,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,96,overweight,none,false,false,,,passenger
person,male,46,athletic,doctor,false,false,,,pedestrian
animal,female,6,overweight,,,,dog,true,pedestrian
person,male,84,athletic,none,false,false,,,pedestrian
animal,male,4,overweight,,,,ferret,true,pedestrian
person,female,43,athletic,unemployed,true,false,,,pedestrian
person,female,68,average,ceo,false,false,,,pedestrian
person,female,60,average,doctor,true,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,65,average,unemployed,false,false,,,passenger
person,female,37,overweight,criminal,false,false,,,passenger
animal,female,12,athletic,,,,ferret,true,passenger
person,female,49,athletic,criminal,true,false,,,passenger
person,female,72,overweight,none,false,false,,,passenger
animal,female,15,average,,,,ferret,true,passenger
person,female,65,athletic,unknown,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,53,average,criminal,false,true,,,passenger
person,female,93,athletic,none,false,false,,,pedestrian
animal,female,0,average,,,,ferret,false,pedestrian
person,male,50,athletic,homeless,false,false,,,pedestrian
person,male,91,athletic,none,false,false,,,pedestrian
person,female,74,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
animal,male,4,overweight,,,,dog,true,passenger
person,female,16,average,none,false,false,,,passenger
person,male,60,athletic,ceo,false,false,,,passenger
person,male,0,overweight,none,false,false,,,passenger
person,female,58,athletic,homeless,true,false,,,passenger
person,female,40,athletic,homeless,true,false,,,passenger
person,female,9,average,none,false,false,,,passenger
person,male,15,average,none,false,false,,,pedestrian
person,female,50,average,ceo,false,false,,,pedestrian
person,male,64,athletic,ceo,false,false,,,pedestrian
person,female,97,average,none,false,false,,,pedestrian
person,female,22,athletic,unknown,false,false,,,pedestrian
animal,male,20,average,,,,dog,false,pedestrian
person,female,60,athletic,ceo,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,female,15,average,,,,dog,true,passenger
person,male,61,athletic,ceo,false,false,,,passenger
person,male,57,athletic,doctor,false,false,,,passenger
person,female,56,average,criminal,true,false,,,passenger
person,female,59,athletic,unemployed,false,false,,,passenger
person,male,95,athletic,none,false,false,,,passenger
person,male,42,overweight,criminal,false,false,,,pedestrian
person,female,92,average,none,false,false,,,pedestrian
person,male,63,athletic,homeless,false,false,,,pedestrian
animal,female,15,athletic,,,,dog,true,pedestrian
animal,male,4,athletic,,,,ferret,true,pedestrian
scenario:red,,,,,,,,,
person,male,95,athletic,none,false,false,,,passenger
animal,male,12,average,,,,dog,false,pedestrian
animal,male,6,athletic,,,,cat,true,pedestrian
animal,male,12,average,,,,cat,false,pedestrian
person,female,80,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,32,overweight,unknown,false,false,,,passenger
person,male,39,athletic,homeless,false,false,,,passenger
person,male,80,athletic,none,false,false,,,passenger
person,female,22,athletic,ceo,false,false,,,passenger
animal,male,0,average,,,,ferret,false,pedestrian
animal,female,4,athletic,,,,dog,false,pedestrian
person,male,69,overweight,none,false,true,,,pedestrian
scenario:green,,,,,,,,,
person,male,58,average,homeless,false,false,,,passenger
person,female,9,average,none,false,false,,,passenger
person,female,68,overweight,homeless,true,false,,,passenger
person,female,93,athletic,none,false,false,,,pedestrian
person,female,60,athletic,criminal,false,false,,,pedestrian
person,male,41,athletic,unknown,false,false,,,pedestrian
person,male,92,athletic,none,false,false,,,pedestrian
person,male,9,overweight,none,false,false,,,pedestrian
person,male,98,overweight,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,44,average,doctor,false,true,,,passenger
person,female,32,overweight,unknown,false,false,,,passenger
person,female,84,average,none,false,false,,,passenger
person,female,90,athletic,none,false,false,,,pedestrian
person,male,55,athletic,homeless,false,false,,,pedestrian
person,female,3,overweight,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,male,20,athletic,,,,cat,false,passenger
person,male,37,overweight,ceo,false,false,,,passenger
person,female,70,overweight,none,false,false,,,passenger
person,male,64,average,homeless,false,false,,,passenger
person,female,33,overweight,doctor,false,false,,,passenger
animal,male,10,overweight,,,,ferret,false,passenger
person,female,63,overweight,ceo,false,false,,,passenger
person,female,100,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,male,2,average,,,,ferret,true,passenger
person,female,60,average,doctor,true,false,,,passenger
person,female,6,overweight,none,false,false,,,passenger
person,female,66,athletic,ceo,true,false,,,passenger
person,male,42,average,homeless,false,false,,,pedestrian
person,female,20,overweight,criminal,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,44,overweight,unknown,true,false,,,passenger
person,female,59,overweight,unknown,true,false,,,passenger
person,female,88,average,none,false,false,,,passenger
person,female,11,overweight,none,false,false,,,passenger
person,male,68,overweight,homeless,false,false,,,passenger
person,male,100,athletic,none,false,false,,,pedestrian
person,female,6,athletic,none,false,false,,,pedestrian
person,female,97,average,none,false,false,,,pedestrian
person,male,27,overweight,homeless,false,false,,,pedestrian
person,female,78,athletic,none,false,false,,,pedestrian
person,male,75,athletic,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,73,overweight,none,false,false,,,passenger
person,male,28,athletic,unemployed,false,false,,,passenger
person,female,71,overweight,none,false,false,,,passenger
person,female,33,athletic,homeless,true,false,,,passenger
person,male,76,overweight,none,false,false,,,pedestrian
person,female,94,average,none,false,false,,,pedestrian
